2.740094399999999999e-02,2.400000000000000050e-02,9.379947521194414994e-01,3.099999999999999891e-03,5.550000000000000000e+01,2.099999999999999870e-03
4.744115799999999716e-02,1.600000000000000033e-02,-9.990208133146479819e-01,1.899999999999999996e-03,4.200000000000000000e+01,2.680000000000000090e-03
5.914073200000000141e-02,1.600000000000000033e-02,8.037754597109739718e-01,2.200000000000000133e-03,1.095000000000000000e+02,2.490000000000000026e-03
6.496474500000000429e-02,8.000000000000000167e-03,-9.715921906288021992e-01,1.899999999999999996e-03,2.850000000000000000e+01,2.680000000000000090e-03
3.207019400000000325e-02,2.400000000000000050e-02,8.037754597109739718e-01,1.299999999999999940e-03,9.600000000000000000e+01,3.239999999999999825e-03
1.203671219999999931e-01,8.000000000000000167e-03,-8.667670910519801319e-01,2.799999999999999972e-03,8.250000000000000000e+01,2.210000000000000159e-03
9.305077900000000013e-02,1.200000000000000025e-02,-9.990208133146479819e-01,3.399999999999999811e-03,6.900000000000000000e+01,2.010000000000000068e-03
3.383236210000000188e-01,0.000000000000000000e+00,-1.978135740042682167e-01,1.899999999999999996e-03,1.365000000000000000e+02,2.680000000000000090e-03
1.528869899999999935e-02,3.200000000000000067e-02,8.395943674184846994e-02,1.899999999999999996e-03,2.850000000000000000e+01,2.680000000000000090e-03
3.950951800000000042e-02,3.200000000000000067e-02,6.055278749869897892e-01,3.700000000000000164e-03,1.365000000000000000e+02,1.920000000000000049e-03
3.722874200000000217e-02,2.400000000000000050e-02,-1.978135740042682167e-01,2.500000000000000052e-03,8.250000000000000000e+01,2.340000000000000066e-03
2.621125200000000086e-02,3.200000000000000067e-02,6.055278749869897892e-01,2.200000000000000133e-03,9.600000000000000000e+01,2.490000000000000026e-03
1.687534799999999835e-02,2.800000000000000058e-02,-9.715921906288021992e-01,3.099999999999999891e-03,1.500000000000000000e+01,2.099999999999999870e-03
2.017122899999999885e-02,2.800000000000000058e-02,8.037754597109739718e-01,3.399999999999999811e-03,4.200000000000000000e+01,2.010000000000000068e-03
2.088956100000000093e-02,4.000000000000000083e-02,-9.715921906288021992e-01,3.099999999999999891e-03,5.550000000000000000e+01,2.099999999999999870e-03
3.988862839999999799e-01,0.000000000000000000e+00,8.395943674184846994e-02,2.799999999999999972e-03,1.365000000000000000e+02,2.210000000000000159e-03
7.694285600000000391e-02,1.200000000000000025e-02,3.590442868911160601e-01,1.299999999999999940e-03,1.365000000000000000e+02,3.239999999999999825e-03
1.435892109999999944e-01,8.000000000000000167e-03,8.395943674184846994e-02,3.399999999999999811e-03,1.230000000000000000e+02,2.010000000000000068e-03
1.583975300000000155e-02,3.200000000000000067e-02,-8.667670910519801319e-01,1.299999999999999940e-03,1.500000000000000000e+01,3.239999999999999825e-03
1.094695049999999947e-01,1.200000000000000025e-02,-9.990208133146479819e-01,1.600000000000000077e-03,1.365000000000000000e+02,2.919999999999999853e-03
1.791901350000000004e-01,4.000000000000000083e-03,-9.715921906288021992e-01,1.299999999999999940e-03,1.230000000000000000e+02,3.239999999999999825e-03
6.096655699999999761e-02,2.400000000000000050e-02,-9.715921906288021992e-01,3.399999999999999811e-03,1.095000000000000000e+02,2.010000000000000068e-03
8.920802999999999372e-02,1.600000000000000033e-02,-9.990208133146479819e-01,3.399999999999999811e-03,9.600000000000000000e+01,2.010000000000000068e-03
2.872192800000000074e-02,4.000000000000000083e-02,-1.978135740042682167e-01,4.000000000000000083e-03,1.095000000000000000e+02,1.850000000000000082e-03
2.100275659999999989e-01,0.000000000000000000e+00,-9.715921906288021992e-01,3.399999999999999811e-03,2.850000000000000000e+01,2.010000000000000068e-03
5.025670699999999769e-02,2.000000000000000042e-02,9.379947521194414994e-01,2.799999999999999972e-03,1.095000000000000000e+02,2.210000000000000159e-03
4.019266700000000136e-02,2.800000000000000058e-02,-6.928958219201650781e-01,3.099999999999999891e-03,9.600000000000000000e+01,2.099999999999999870e-03
3.968621600000000332e-02,8.000000000000000167e-03,3.590442868911160601e-01,1.899999999999999996e-03,1.500000000000000000e+01,2.680000000000000090e-03
3.667188700000000023e-02,3.200000000000000067e-02,-9.715921906288021992e-01,1.899999999999999996e-03,1.095000000000000000e+02,2.680000000000000090e-03
1.554746509999999915e-01,4.000000000000000083e-03,9.379947521194414994e-01,3.099999999999999891e-03,8.250000000000000000e+01,2.099999999999999870e-03
2.924929899999999944e-02,3.200000000000000067e-02,-4.638288688518716896e-01,1.000000000000000021e-03,1.230000000000000000e+02,3.700000000000000164e-03
4.398902999999999841e-02,2.000000000000000042e-02,-4.638288688518716896e-01,1.299999999999999940e-03,9.600000000000000000e+01,3.239999999999999825e-03
2.447910580000000058e-01,0.000000000000000000e+00,-1.978135740042682167e-01,2.799999999999999972e-03,5.550000000000000000e+01,2.210000000000000159e-03
1.100558500000000002e-02,3.200000000000000067e-02,9.379947521194414994e-01,2.799999999999999972e-03,1.500000000000000000e+01,2.210000000000000159e-03
2.310564500000000104e-02,3.599999999999999728e-02,9.379947521194414994e-01,1.299999999999999940e-03,1.230000000000000000e+02,3.239999999999999825e-03
4.175386500000000112e-02,1.600000000000000033e-02,-9.990208133146479819e-01,3.099999999999999891e-03,2.850000000000000000e+01,2.099999999999999870e-03
7.058379100000000683e-02,1.600000000000000033e-02,8.037754597109739718e-01,3.700000000000000164e-03,1.095000000000000000e+02,1.920000000000000049e-03
2.327364949999999877e-01,4.000000000000000083e-03,-9.715921906288021992e-01,1.899999999999999996e-03,1.500000000000000000e+02,2.680000000000000090e-03
1.563204589999999949e-01,0.000000000000000000e+00,8.395943674184846994e-02,1.000000000000000021e-03,5.550000000000000000e+01,3.700000000000000164e-03
1.578310480000000016e-01,8.000000000000000167e-03,8.395943674184846994e-02,3.099999999999999891e-03,1.500000000000000000e+02,2.099999999999999870e-03
5.451849799999999857e-02,1.200000000000000025e-02,6.055278749869897892e-01,1.000000000000000021e-03,8.250000000000000000e+01,3.700000000000000164e-03
3.976038300000000331e-02,1.600000000000000033e-02,8.037754597109739718e-01,2.200000000000000133e-03,5.550000000000000000e+01,2.490000000000000026e-03
2.983388390000000223e-01,0.000000000000000000e+00,8.037754597109739718e-01,1.899999999999999996e-03,1.230000000000000000e+02,2.680000000000000090e-03
1.931361460000000085e-01,0.000000000000000000e+00,3.590442868911160601e-01,2.500000000000000052e-03,4.200000000000000000e+01,2.340000000000000066e-03
1.372201590000000082e-01,8.000000000000000167e-03,-6.928958219201650781e-01,2.799999999999999972e-03,1.095000000000000000e+02,2.210000000000000159e-03
2.236091700000000099e-02,4.000000000000000083e-02,6.055278749869897892e-01,1.000000000000000021e-03,1.500000000000000000e+02,3.700000000000000164e-03
1.283692409999999950e-01,8.000000000000000167e-03,-9.715921906288021992e-01,4.000000000000000083e-03,6.900000000000000000e+01,1.850000000000000082e-03
2.306439500000000142e-02,2.400000000000000050e-02,9.379947521194414994e-01,2.799999999999999972e-03,4.200000000000000000e+01,2.210000000000000159e-03
9.364723299999999639e-02,8.000000000000000167e-03,8.037754597109739718e-01,1.000000000000000021e-03,1.365000000000000000e+02,3.700000000000000164e-03
1.880031610000000020e-01,4.000000000000000083e-03,-1.978135740042682167e-01,1.600000000000000077e-03,1.500000000000000000e+02,2.919999999999999853e-03
